INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
University of Nebraska at Kearney,Kearney,NE,www.unk.edu,1,4,32,40.700787,-99.098237,18,13,0.8411,475,510,NULL,23,22,22,NULL,1049,19797,6586,12744,0.7954,42100,33600,36700,39400,40100,0.4308,0.5692
University of Nebraska-Lincoln,Lincoln,NE,www.unl.edu/,1,4,11,40.822272,-96.702177,15,16,0.6989,570,590,NULL,25,25,25,NULL,1146,21286,8170,22090,0.8401,49400,36900,39900,44300,46800,0.5333,0.4667
University of Nevada-Reno,Reno,NV,www.unr.edu/,1,8,12,39.545052,-119.818424,16,15,0.8388,535,540,515,24,23,23,8,1081,20675,6610,20520,0.8201,52100,39700,43500,47300,48800,0.4736,0.5264
Sierra Nevada College,Incline Village,NV,www.sierranevada.edu,2,8,32,39.24586,-119.939523,19,7,0.6574,495,490,NULL,23,22,19,NULL,1010,45859,29159,29159,0.6374,41900,28300,36300,37500,41200,0.562,0.438
Dartmouth College,Hanover,NH,www.dartmouth.edu,2,1,33,43.70408,-72.289951,16,14,0.115,730,725,740,32,NULL,NULL,NULL,1444,63279,48108,48108,0.9766,99700,69900,79400,85300,91300,0.5067,0.4933
Franklin Pierce University,Rindge,NH,www.franklinpierce.edu,2,1,41,42.782305,-72.057875,19,11,0.843,470,480,465,20,18,21,NULL,949,45898,31782,31782,0.6711,40200,33200,35000,37900,39200,0.4518,0.5482
University of New Hampshire-Main Campus,Durham,NH,www.unh.edu,1,1,23,43.134235,-70.934512,16,17,0.8002,540,560,550,25,24,26,NULL,1104,29916,16552,29532,0.8599,52100,39700,43100,47000,49400,0.457,0.543
Keene State College,Keene,NH,www.keene.edu,1,1,32,42.925999,-72.281433,20,14,0.7859,485,480,485,NULL,NULL,NULL,NULL,965,24692,12864,20784,0.7648,42600,32300,36100,37600,40800,0.4299,0.5701
Rowan University,Glassboro,NJ,www.rowan.edu,1,2,21,39.709768,-75.117974,18,16,0.4357,530,570,530,25,NULL,NULL,NULL,1103,25341,12616,20570,0.8401,52100,38300,44300,47100,48600,0.5296,0.4704
Monmouth University,West Long Branch,NJ,www.monmouth.edu,2,2,21,40.280066,-74.006447,18,13,0.7419,515,535,530,24,NULL,NULL,NULL,1055,44041,32310,32310,0.8354,54100,38300,44400,45800,50700,0.4055,0.5945
Montclair State University,Montclair,NJ,www.montclair.edu,1,2,21,40.859233,-74.199455,17,16,0.6683,480,495,490,NULL,NULL,NULL,NULL,975,24451,11540,20254,0.8144,50400,36800,41900,44600,48900,0.3891,0.6109
New Jersey Institute of Technology,Newark,NJ,www.njit.edu/,1,2,11,40.741997,-74.177113,16,12,0.6339,550,615,545,26,25,27,NULL,1168,28225,15648,29288,0.838,67200,49100,55600,59200,63100,0.7913,0.2087
Princeton University,Princeton,NJ,www.princeton.edu,2,2,21,40.34853,-74.663603,15,14,0.0744,745,755,750,33,34,33,9,1491,57400,41820,41820,0.9766,108600,75600,89600,93200,98600,0.5112,0.4888
Ramapo College of New Jersey,Mahwah,NJ,www.ramapo.edu,1,2,21,41.007523,-74.116384,19,13,0.5332,535,555,535,23,24,22,NULL,1082,27561,13388,22038,0.8768,48200,40800,44000,48200,48800,0.4516,0.5484
Rider University,Lawrenceville,NJ,www.rider.edu,2,2,21,40.283122,-74.742822,18,14,0.7091,505,520,505,22,23,22,NULL,1026,50389,36830,36830,0.8053,52100,37900,43000,45100,49300,0.4131,0.5869
Rutgers University-New Brunswick,New Brunswick,NJ,www.rutgers.edu/,1,2,13,40.503796,-74.45051,15,16,0.605,580,635,600,NULL,NULL,NULL,NULL,1215,28766,13813,28591,0.9212,62600,45400,52800,54700,58700,0.4969,0.5031
Stevens Institute of Technology,Hoboken,NJ,www.stevens.edu,2,2,21,40.744776,-74.025334,16,14,0.4378,638,703,610,31,31,31,NULL,1346,59384,45366,45366,0.9598,88600,59700,70600,73900,86000,0.7097,0.2903
Stockton University,Galloway,NJ,www.stockton.edu,1,2,22,39.492036,-74.531087,18,13,0.6475,540,550,525,21,19,22,NULL,1078,26132,12568,19089,0.8724,48300,34900,42600,43300,46800,0.4085,0.5915
The College of New Jersey,Ewing,NJ,www.tcnj.edu,1,2,21,40.268742,-74.777412,18,14,0.4897,595,620,605,27,NULL,27,NULL,1213,29303,15024,25637,0.9337,60400,44800,50600,53300,58600,0.4253,0.5747
William Paterson University of New Jersey,Wayne,NJ,www.wpunj.edu,1,2,21,40.946256,-74.199465,18,12,0.7458,485,495,NULL,NULL,NULL,NULL,NULL,980,22017,12244,19920,0.7626,45500,35100,39100,41900,45200,0.4494,0.5506
Adelphi University,Garden City,NY,www.adelphi.edu/,2,2,21,40.721439,-73.653321,17,12,0.7242,550,565,560,22,24,24,9,1092,43018,32340,32340,0.8295,54200,47800,50000,53700,51800,0.3016,0.6984
Albany College of Pharmacy and Health Sciences,Albany,NY,www.acphs.edu,2,2,13,42.652559,-73.778132,26,11,0.674,555,610,550,26,NULL,NULL,NULL,1165,42325,30131,30131,0.8025,104300,100900,110100,106500,103500,0.4006,0.5994
Alfred University,Alfred,NY,www.alfred.edu,2,2,33,42.255866,-77.788625,21,11,0.6944,520,535,495,24,22,23,NULL,1064,39758,26026,26026,0.7495,46600,32400,36900,38600,45500,0.5141,0.4859
Clarkson University,Potsdam,NY,www.clarkson.edu,2,2,33,44.663761,-74.999947,17,14,0.6214,570,620,545,27,25,28,NULL,1195,57221,42530,42530,0.8917,69700,52400,57300,61900,66500,0.7045,0.2955
Colgate University,Hamilton,NY,www.colgate.edu,2,2,32,42.8188,-75.535,21,11,0.2624,675,700,NULL,31,32,31,NULL,1369,60050,48175,48175,0.9539,76500,49300,55300,62600,75200,0.4562,0.5438
Columbia University in the City of New York,New York,NY,www.columbia.edu,2,2,11,40.808286,-73.961885,15,17,0.0695,735,745,740,33,34,32,9,1470,64144,51008,51008,0.9648,101400,77000,89100,92100,95500,0.5243,0.4757
Cooper Union for the Advancement of Science and Art,New York,NY,www.cooper.edu,2,2,11,40.72938,-73.990516,22,6,0.1506,665,710,660,32,NULL,NULL,NULL,1388,57429,41400,41400,0.9595,61500,41100,49800,53600,66100,0.6596,0.3404
Cornell University,Ithaca,NY,www.cornell.edu,2,2,13,42.447199,-76.483489,15,17,0.1419,695,725,NULL,32,NULL,NULL,NULL,1422,61608,47286,47286,0.9652,95700,66300,78500,81200,88900,0.4917,0.5083
D'Youville College,Buffalo,NY,www.dyc.edu,2,2,11,42.902263,-78.890369,18,9,0.6879,500,515,480,23,NULL,NULL,NULL,1035,33178,23562,23562,0.7809,53900,43500,48900,47200,51800,0.2656,0.7344
Elmira College,Elmira,NY,www.elmira.edu,2,2,13,42.092724,-76.811333,21,11,0.8221,530,530,NULL,24,NULL,NULL,NULL,1073,50722,38150,38150,0.8213,45600,35300,38900,39500,45200,0.2982,0.7018
Hamilton College,Clinton,NY,www.hamilton.edu,2,2,41,43.047809,-75.408853,21,11,0.2635,690,700,695,32,NULL,NULL,NULL,1393,59590,47820,47820,0.9593,72600,44000,55400,57900,64800,0.4857,0.5143
Hofstra University,Hempstead,NY,www.hofstra.edu,2,2,21,40.715959,-73.60078,17,13,0.6161,565,575,NULL,26,NULL,NULL,NULL,1147,51214,38900,38900,0.8022,59700,40000,47500,49500,54300,0.462,0.538
LIM College,New York,NY,www.limcollege.edu,3,2,11,40.759817,-73.974911,29,9,0.7421,470,450,NULL,19,19,19,NULL,914,41784,24225,24225,0.7587,49400,37500,40700,44100,45600,0.082,0.918
LIU Post,Brookville,NY,liu.edu/CWPost,2,2,21,40.820043,-73.593279,18,13,0.8302,470,475,460,21,23,21,7,950,46535,34852,34852,0.7544,52300,43700,48300,50800,52200,0.3853,0.6147
Marymount Manhattan College,New York,NY,www.mmm.edu,2,2,11,40.769108,-73.959676,21,10,0.735,545,510,NULL,24,24,22,NULL,1065,47464,27636,27636,0.7431,42200,31800,36800,38600,40500,0.2294,0.7706
Medaille College,Buffalo,NY,www.medaille.edu,2,2,11,42.92895,-78.856569,18,9,0.619,420,420,NULL,NULL,17,20,NULL,840,30744,25002,25002,0.6294,42600,34500,37800,38900,41300,0.326,0.674
The New School,New York,NY,www.newschool.edu/,2,2,11,40.735275,-73.994636,16,13,0.659,560,555,NULL,25,26,24,NULL,1117,57945,41870,41870,0.833,48800,39000,43300,45900,44100,0.2796,0.7204
New York University,New York,NY,www.nyu.edu,2,2,11,40.729452,-73.997264,15,16,0.3545,660,685,670,30,NULL,NULL,NULL,1344,61958,46170,46170,0.9199,76500,52000,59300,62800,70400,0.4341,0.5659
Pace University-New York,New York,NY,www.pace.edu,2,2,11,40.711014,-74.004719,17,16,0.8499,520,530,NULL,23,NULL,NULL,NULL,1054,53010,39697,39697,0.7605,63300,46700,51900,55600,61500,0.4073,0.5927
Pratt Institute-Main,Brooklyn,NY,www.pratt.edu,2,2,11,40.691154,-73.962149,30,14,0.5299,560,570,565,26,14,13,7,1141,57783,44804,44804,0.8513,45400,33700,36900,39700,41100,0.3168,0.6832
Rensselaer Polytechnic Institute,Troy,NY,www.rpi.edu,2,2,13,42.728983,-73.678768,16,14,0.375,670,725,NULL,30,NULL,NULL,NULL,1372,61820,47908,47908,0.9284,83700,60400,67800,71400,79400,0.695,0.305
Rochester Institute of Technology,Rochester,NY,www.rit.edu/,2,2,21,43.090325,-77.67521,17,17,0.5747,590,625,575,29,NULL,NULL,NULL,1240,47291,35768,35768,0.8628,63400,47700,52900,56100,58000,0.6738,0.3262
St Francis College,Brooklyn Heights,NY,www.sfc.edu,2,2,11,40.693076,-73.991653,22,9,0.7704,460,475,460,NULL,NULL,NULL,NULL,935,27407,22300,22300,0.8127,52700,35800,41400,42100,51700,0.4352,0.5648
St. Thomas Aquinas College,Sparkill,NY,www.stac.edu,2,2,21,41.041126,-73.934182,20,10,0.8082,466,494,479,20,NULL,NULL,NULL,958,37860,27630,27630,0.7681,47000,32900,38000,41100,46500,0.4673,0.5327
Skidmore College,Saratoga Springs,NY,www.skidmore.edu/,2,2,23,43.092696,-73.785108,21,11,0.3734,615,625,622,28,29,27,9,1241,60900,47464,47464,0.947,53500,38200,41300,45000,47000,0.4058,0.5942
Saint Joseph's College-New York,Brooklyn,NY,www.sjcny.edu,2,2,11,40.690485,-73.968037,18,12,0.7073,510,515,NULL,23,NULL,NULL,NULL,1031,27542,22830,22830,0.8254,54300,38500,48200,47300,54200,0.3353,0.6647
Farmingdale State College,Farmingdale,NY,www.farmingdale.edu/,1,2,21,40.75408,-73.426371,22,12,0.4665,480,500,NULL,21,NULL,NULL,NULL,982,14257,7483,17133,0.7967,52100,39900,45000,48100,49000,0.5758,0.4242
SUNY at Albany,Albany,NY,www.albany.edu,1,2,13,42.686917,-73.825014,15,17,0.5584,535,560,NULL,24,NULL,NULL,NULL,1098,21968,8302,19942,0.8081,55300,37400,44500,47200,53900,0.5172,0.4828
SUNY at Binghamton,Vestal,NY,www.binghamton.edu,1,2,22,42.088049,-75.971143,16,17,0.4406,630,660,625,29,NULL,NULL,NULL,1287,22688,8620,20260,0.8923,63000,43900,51600,55100,61300,0.5242,0.4758
University at Buffalo,Buffalo,NY,www.buffalo.edu,1,2,21,43.001433,-78.790103,15,16,0.5781,550,600,NULL,27,NULL,NULL,NULL,1165,21996,8870,22290,0.8809,56700,43100,47000,51500,54500,0.5455,0.4545
Stony Brook University,Stony Brook,NY,www.stonybrook.edu,1,2,21,40.913138,-73.123595,15,17,0.4134,590,660,595,28,28,29,9,1254,21358,8430,21850,0.8933,58900,41100,49100,51300,57000,0.5445,0.4555
SUNY College of Environmental Science and Forestry,Syracuse,NY,www.esf.edu,1,2,12,43.034355,-76.139236,17,10,0.5113,585,600,NULL,27,NULL,NULL,NULL,1193,23671,7398,17048,0.8386,44500,33600,38500,42100,44600,0.5524,0.4476
SUNY Polytechnic Institute,Utica,NY,www.sunyit.edu,1,2,22,43.13528,-75.2292,19,10,0.561,535,555,NULL,25,23,25,NULL,1099,20924,7420,17070,0.7491,52000,40800,46300,48900,50300,0.6228,0.3772
SUNY College at Brockport,Brockport,NY,www.brockport.edu,1,2,31,43.209862,-77.949824,18,13,0.4895,520,530,NULL,23,22,23,NULL,1056,20224,7562,17212,0.8211,44200,32800,38100,39600,41400,0.4552,0.5448
SUNY Buffalo State,Buffalo,NY,suny.buffalostate.edu/,1,2,11,42.934199,-78.88067,18,13,0.6155,460,455,445,22,NULL,NULL,NULL,939,18129,7347,16997,0.7333,40100,30800,34500,36300,39200,0.4327,0.5673
SUNY at Fredonia,Fredonia,NY,www.fredonia.edu,1,2,32,42.450961,-79.336109,19,14,0.5322,520,520,NULL,24,NULL,NULL,NULL,1056,21269,7741,17391,0.7901,41500,30800,35300,37400,41200,0.4563,0.5437
SUNY College at Geneseo,Geneseo,NY,www.geneseo.edu/,1,2,32,42.796864,-77.821999,20,14,0.5913,605,615,NULL,27,NULL,NULL,NULL,1221,21589,7774,17424,0.8989,51000,36700,42500,44400,50100,0.421,0.579
State University of New York at New Paltz,New Paltz,NY,www.newpaltz.edu,1,2,21,41.737205,-74.088727,18,13,0.4193,555,560,552,25,25,25,8,1122,20939,7418,17068,0.894,46200,33700,39500,40800,45300,0.3827,0.6173
SUNY Oneonta,Oneonta,NY,www.oneonta.edu,1,2,33,42.466555,-75.064186,20,14,0.4988,535,550,533,24,NULL,NULL,NULL,1086,21555,7568,17218,0.8668,44900,32200,37200,39500,43100,0.3943,0.6057
SUNY College at Oswego,Oswego,NY,www.oswego.edu/,1,2,32,43.453047,-76.543885,18,14,0.4837,550,555,NULL,24,NULL,NULL,NULL,1106,21673,7581,17231,0.8032,43800,31900,37300,38800,41400,0.4868,0.5132
SUNY at Purchase College,Purchase,NY,www.purchase.edu,1,2,21,41.047092,-73.700127,21,14,0.4082,560,540,NULL,22,NULL,NULL,NULL,1095,23719,7933,17583,0.7891,38500,29100,31900,33200,38200,0.4482,0.5518
SUNY College at Old Westbury,Old Westbury,NY,www.oldwestbury.edu,1,2,21,40.789842,-73.570966,20,12,0.6235,490,505,480,22,NULL,NULL,NULL,995,15734,7323,16953,0.8361,47500,33500,39400,40300,46700,0.4158,0.5842
SUNY College at Plattsburgh,Plattsburgh,NY,www.plattsburgh.edu,1,2,32,44.691103,-73.467342,18,13,0.4786,510,515,NULL,23,22,22,NULL,1031,20791,7517,17167,0.8143,42600,32300,37200,39100,41300,0.4381,0.5619
SUNY Maritime College,Throggs Neck,NY,www.sunymaritime.edu,1,2,11,40.809048,-73.800336,20,11,0.5265,535,570,515,24,NULL,NULL,NULL,1106,22429,7446,17096,0.8476,75200,57000,69400,71100,74200,0.8984,0.1016
Syracuse University,Syracuse,NY,syr.edu/,2,2,12,43.040005,-76.136633,15,17,0.5323,570,605,580,27,26,27,9,1184,57450,41886,41886,0.9188,63900,44900,50600,55000,59700,0.4489,0.5511
Vassar College,Poughkeepsie,NY,www.vassar.edu,2,2,21,41.685105,-73.894345,21,11,0.2354,710,695,705,32,33,30,9,1403,61320,49570,49570,0.9542,54900,36700,43300,48200,51200,0.4416,0.5584
School of Visual Arts,New York,NY,www.sva.edu,3,2,11,40.738742,-73.98224,30,13,0.7677,515,520,515,21,NULL,NULL,NULL,1029,50407,33560,33560,0.8198,47600,34000,34100,39800,45600,0.3802,0.6198
Wells College,Aurora,NY,www.wells.edu,2,2,42,42.744314,-76.696512,21,8,0.5659,525,510,500,24,22,22,NULL,1053,49800,36700,36700,0.6894,37600,25200,30300,31000,35600,0.3333,0.6667
Yeshiva University,New York,NY,www.yu.edu,2,2,11,40.8508,-73.928541,16,14,0.818,620,620,605,26,28,26,NULL,1221,55075,38730,38730,0.9535,65100,42600,53700,65500,60500,0.5359,0.4641
Appalachian State University,Boone,NC,www.appstate.edu/,1,5,32,36.214844,-81.680234,18,16,0.6266,575,575,550,25,26,25,7,1148,19017,6553,19720,0.8762,41100,30400,33600,36100,38500,0.462,0.538
East Carolina University,Greenville,NC,www.ecu.edu,1,5,13,35.606347,-77.366199,16,16,0.7728,510,530,490,22,22,22,7,1036,20710,6143,21340,0.812,43500,34600,37100,38700,42300,0.4189,0.5811
Elon University,Elon,NC,www.elon.edu,2,5,22,36.104149,-79.505632,19,14,0.5393,610,615,610,27,28,26,NULL,1225,43388,31247,31247,0.9111,53900,40400,43600,47500,47300,0.4051,0.5949
Mars Hill University,Mars Hill,NC,www.mhu.edu,2,5,21,35.825858,-82.550859,22,11,0.6209,455,465,NULL,20,19,20,NULL,924,38086,27590,27590,0.5564,33000,25900,27600,29100,34400,0.505,0.495
University of North Carolina at Asheville,Asheville,NC,www.unca.edu,1,5,13,35.616618,-82.565259,21,13,0.7314,610,585,575,26,26,25,NULL,1191,18574,6392,21263,0.771,38600,27700,30200,32200,38200,0.4444,0.5556
University of North Carolina at Chapel Hill,Chapel Hill,NC,www.unc.edu,1,5,13,35.912165,-79.050969,15,17,0.285,650,670,645,30,31,30,9,1328,23978,8336,33418,0.9706,61600,49200,54900,58200,58900,0.4219,0.5781
University of North Carolina at Charlotte,Charlotte,NC,www.uncc.edu,1,5,11,35.306834,-80.73579,16,15,0.6409,530,555,520,23,22,24,7,1079,18044,6277,19448,0.8243,47300,36400,39200,42300,44800,0.521,0.479
University of North Carolina at Greensboro,Greensboro,NC,www.uncg.edu,1,5,11,36.067503,-79.809844,16,16,0.6073,515,515,485,23,23,22,7,1043,18640,6454,21316,0.7839,39900,30600,33500,35200,38700,0.3403,0.6597
University of North Carolina School of the Arts,Winston-Salem,NC,www.uncsa.edu/,1,5,12,36.07482,-80.236625,30,8,0.432,570,550,555,24,25,22,NULL,1116,21554,8363,23733,0.8905,37200,27800,31600,34400,36900,0.52,0.48
North Carolina State University at Raleigh,Raleigh,NC,www.ncsu.edu,1,5,11,35.785111,-78.674517,15,16,0.516,605,640,585,28,28,28,8,1253,22046,8296,23551,0.9298,55200,40500,46400,49200,52300,0.5616,0.4384
University of North Carolina Wilmington,Wilmington,NC,www.uncw.edu,1,5,12,34.225223,-77.875527,18,16,0.5855,590,600,570,24,25,24,8,1145,20292,6392,20420,0.8444,44300,33200,36700,38700,41600,0.3863,0.6137
Warren Wilson College,Swannanoa,NC,www.warren-wilson.edu,2,5,21,35.611762,-82.441097,21,8,0.7177,585,530,545,26,26,23,NULL,1134,43000,30852,30852,0.6591,28300,19300,23300,24600,24400,0.3846,0.6154
Wingate University,Wingate,NC,www.wingate.edu,2,5,21,34.979384,-80.444465,19,11,0.7506,499,510,485,21,NULL,NULL,NULL,1001,36669,26300,26300,0.7243,45600,40100,49400,51000,39800,0.4137,0.5863
Western Carolina University,Cullowhee,NC,www.wcu.edu,1,5,32,35.311102,-83.182104,18,13,0.4311,515,525,480,22,22,22,NULL,1035,18549,6305,16698,0.7788,39600,30200,32400,34600,37000,0.459,0.541
Dickinson State University,Dickinson,ND,www.dickinsonstate.edu,1,4,33,46.882677,-102.800511,22,9,0.6103,460,425,453,21,19,21,7,957,13730,6050,8495,0.5706,45700,40700,38000,43100,40700,0.407,0.593
Minot State University,Minot,ND,www.minotstateu.edu,1,4,33,48.246877,-101.300624,19,9,0.5768,464,490,NULL,23,22,22,NULL,1035,14689,6225,6225,0.6705,43700,35900,35100,40900,37900,0.3724,0.6276
University of North Dakota,Grand Forks,ND,und.edu,1,4,13,47.919774,-97.073451,16,16,0.86,533,545,NULL,24,23,24,NULL,1090,20306,7741,18409,0.797,54400,43200,44300,48400,52500,0.5667,0.4333
North Dakota State University-Main Campus,Fargo,ND,https://www.ndsu.edu,1,4,12,46.894523,-96.805689,16,16,0.8274,560,583,525,24,23,25,NULL,1092,18766,7940,18969,0.8012,53700,42900,45000,47500,50200,0.5556,0.4444
Valley City State University,Valley City,ND,www.vcsu.edu,1,4,33,46.919144,-98.001762,22,7,0.9027,436,462,436,22,20,21,NULL,1020,16643,6674,15070,0.6981,44100,35300,34300,36800,37800,0.4769,0.5231
University of Akron Main Campus,Akron,OH,www.uakron.edu,1,3,12,41.077768,-81.510328,16,15,0.9571,515,535,NULL,23,22,22,NULL,1050,21772,10260,18792,0.7396,38900,32300,33400,35400,37000,0.5332,0.4668
Art Academy of Cincinnati,Cincinnati,OH,www.artacademy.edu,2,3,11,39.108382,-84.497573,30,6,0.2434,485,425,460,21,22,19,NULL,961,34457,26376,26376,0.6667,32100,19100,21000,25900,26400,0.3881,0.6119
Bowling Green State University-Main Campus,Bowling Green,OH,www.bgsu.edu,1,3,31,41.377036,-83.637531,16,16,0.5337,510,515,NULL,22,21,21,NULL,1012,22998,10726,18034,0.7586,42200,32300,35600,37500,40800,0.4396,0.5604
Case Western Reserve University,Cleveland,OH,www.case.edu,2,3,11,41.500812,-81.605769,15,17,0.3831,660,710,660,31,32,32,9,1375,57405,43158,43158,0.9312,79500,68200,70800,74200,74600,0.5444,0.4556
University of Cincinnati-Main Campus,Cincinnati,OH,www.uc.edu,1,3,11,39.131159,-84.51428,15,15,0.7578,570,595,550,26,25,26,8,1165,26196,11000,26334,0.8628,45300,36500,38500,42100,44000,0.4972,0.5028
Cleveland Institute of Art,Cleveland,OH,www.cia.edu,2,3,11,41.50988,-81.602121,30,7,0.6699,545,500,505,23,23,21,NULL,1048,51934,37565,37565,0.8102,40000,29000,29800,34400,38400,0.4465,0.5535
Cleveland State University,Cleveland,OH,www.csuohio.edu/,1,3,11,41.502918,-81.673052,16,15,0.8421,515,520,495,22,21,21,7,1014,21684,9686,12928,0.6969,43300,35600,38200,40600,41600,0.465,0.535
Columbus College of Art and Design,Columbus,OH,WWW.CCAD.EDU,2,3,11,39.965767,-82.988548,30,10,0.8864,555,535,520,22,23,21,7,1044,41140,30390,30390,0.8034,36600,26500,29900,32200,36000,0.3554,0.6446
Hiram College,Hiram,OH,WWW.HIRAM.EDU,2,3,31,41.312294,-81.142886,21,11,0.6208,480,490,455,22,21,21,NULL,1004,42650,30290,30290,0.6934,42700,34300,37300,40400,42100,0.4708,0.5292
Kent State University at Kent,Kent,OH,www.kent.edu,1,3,21,41.146856,-81.342253,16,16,0.8438,525,525,510,23,22,23,7,1050,23933,10012,17972,0.8178,39700,31400,34100,36400,38100,0.4097,0.5903
Kenyon College,Gambier,OH,www.kenyon.edu/,2,3,32,40.374408,-82.397977,21,11,0.2506,675,650,670,30,31,28,9,1332,59960,47330,47330,0.9417,51200,34100,37400,38300,47200,0.4543,0.5457
Lake Erie College,Painesville,OH,www.lec.edu,2,3,21,41.717841,-81.251817,20,8,0.6936,465,488,453,21,21,20,NULL,966,39524,28354,28354,0.6748,34700,30300,31500,34300,33700,0.5466,0.4534
Miami University-Oxford,Oxford,OH,www.miamioh.edu,1,3,31,39.509642,-84.731821,16,16,0.6584,600,625,NULL,28,29,27,NULL,1240,29701,14287,30391,0.905,54300,38200,42500,45400,49400,0.4918,0.5082
Oberlin College,Oberlin,OH,www.oberlin.edu,2,3,31,41.29474,-82.221786,21,11,0.3272,685,670,685,30,32,30,NULL,1349,62051,48682,48682,0.9431,46100,28600,31700,35400,42000,0.4455,0.5545
Ohio State University-Main Campus,Columbus,OH,www.osu.edu/,1,3,11,39.998389,-83.009001,15,16,0.5296,600,675,610,29,29,29,9,1292,25029,10037,26537,0.9367,48900,37800,40800,44200,46400,0.526,0.474
Ohio University-Main Campus,Athens,OH,www.ohio.edu,1,3,32,39.326799,-82.101064,16,16,0.7427,545,545,525,24,24,23,8,1106,24990,10602,19566,0.8011,43700,32900,36400,38300,41800,0.4013,0.5987
University of Toledo,Toledo,OH,www.utoledo.edu/,1,3,11,41.65795,-83.615225,16,15,0.9473,508,535,485,22,22,22,7,1031,21480,9463,18801,0.7006,46300,37300,41100,44600,43800,0.5177,0.4823
The College of Wooster,Wooster,OH,www.wooster.edu,2,3,32,40.81046,-81.934674,21,11,0.5909,595,615,595,28,28,27,8,1229,53500,43350,43350,0.8946,51300,34300,39600,43300,44900,0.4485,0.5515
Youngstown State University,Youngstown,OH,www.ysu.edu,1,3,13,41.105583,-80.646515,18,15,0.833,475,485,460,21,20,21,NULL,985,16029,8317,8557,0.6986,37900,31100,32700,34600,37000,0.472,0.528
Oklahoma State University-Main Campus,Stillwater,OK,www.okstate.edu/,1,6,32,36.123085,-97.069743,16,16,0.7495,540,565,NULL,25,25,24,NULL,1137,21629,7442,20027,0.8087,52200,41300,42900,45900,47600,0.5105,0.4895
University of Oklahoma-Norman Campus,Norman,OK,www.ou.edu,1,6,22,35.208152,-97.445692,15,16,0.8133,595,605,NULL,26,26,26,NULL,1189,23384,9495,22269,0.8521,58200,46200,48000,52000,54000,0.5148,0.4852
Eastern Oregon University,La Grande,OR,www.eou.edu,1,8,33,45.320392,-118.09384,20,9,0.6418,470,465,450,21,19,20,7,948,20421,7440,17509,0.5794,40700,33600,37000,37700,38600,0.3724,0.6276
Multnomah University,Portland,OR,www.multnomah.edu,2,8,11,45.518218,-122.682518,24,8,0.5667,540,530,510,21,NULL,NULL,NULL,1047,35313,22100,22100,0.7451,33100,26600,28800,29300,32400,0.5407,0.4593
Oregon Institute of Technology,Klamath Falls,OR,www.oit.edu,1,8,33,42.257152,-121.785177,22,9,0.5984,500,525,465,24,22,24,NULL,1044,20395,8445,23670,0.731,53800,48900,48800,50900,53300,0.5592,0.4408
Oregon State University,Corvallis,OR,oregonstate.edu,1,8,13,44.56274,-123.274721,15,15,0.7776,545,560,525,25,24,25,8,1112,23326,9122,26294,0.8376,51900,39100,43000,47000,48700,0.5365,0.4635
University of Oregon,Eugene,OR,www.uoregon.edu,1,8,12,44.044515,-123.07398,15,15,0.749,550,560,545,25,25,24,8,1116,23055,9918,30888,0.8724,47100,36000,39200,42300,44300,0.4778,0.5222
Pacific University,Forest Grove,OR,www.pacificu.edu,2,8,21,45.521394,-123.108777,18,14,0.8045,540,550,NULL,24,NULL,NULL,NULL,1090,50486,38510,38510,0.8115,45500,32800,37200,42500,45800,0.4118,0.5882
Portland State University,Portland,OR,www.pdx.edu,1,8,11,45.511229,-122.683553,16,15,0.6933,520,510,NULL,22,NULL,NULL,NULL,1030,20318,7794,23319,0.7264,47400,36100,40400,42200,46400,0.478,0.522
Reed College,Portland,OR,www.reed.edu,2,8,11,45.480376,-122.63064,21,11,0.3873,705,680,685,31,32,30,NULL,1383,59595,47760,47760,0.8955,42900,30500,33000,36000,39100,0.4659,0.5341
Southern Oregon University,Ashland,OR,www.sou.edu,1,8,22,42.186467,-122.694034,18,13,0.7737,520,500,495,23,22,22,NULL,1029,19231,7701,21279,0.7386,40400,29800,33700,36600,37800,0.4326,0.5674
Willamette University,Salem,OR,www.willamette.edu,2,8,12,44.935743,-123.030727,21,11,0.8131,605,595,595,27,27,27,NULL,1209,54536,44076,44076,0.861,53000,33300,40500,44400,50300,0.4276,0.5724
Western Oregon University,Monmouth,OR,www.wou.edu,1,8,31,44.851866,-123.238785,19,13,0.8874,515,500,490,21,20,20,8,1001,21996,9105,22200,0.7035,41200,30100,33800,35800,39000,0.4182,0.5818
Bloomsburg University of Pennsylvania,Bloomsburg,PA,www.bloomu.edu,1,2,13,41.007989,-76.446383,18,13,0.8781,485,490,465,20,NULL,NULL,NULL,970,21631,8914,19364,0.7849,46300,34700,39800,40800,44200,0.4339,0.5661
