INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Alaska Pacific University,Anchorage,AK,www.alaskapacific.edu,2,8,11,61.191235,-149.804242,20,7,0.4207,555,503,530,23,20,21,NULL,1054,42640,19610,19610,0.7742,50400,38700,39500,39700,48800,0.3527,0.6473
Alabama A & M University,Normal,AL,www.aamu.edu/,1,5,12,34.783368,-86.568502,18,13,0.5256,424,420,420,17,17,17,NULL,827,21475,9096,16596,0.6595,35000,25600,29600,30000,33800,0.4831,0.5169
University of Alabama at Birmingham,Birmingham,AL,www.uab.edu,1,5,12,33.50223,-86.80917,15,15,0.8569,570,565,NULL,24,25,23,NULL,1107,20621,7510,17062,0.8288,46300,37500,40000,42000,44500,0.4169,0.5831
University of Alabama in Huntsville,Huntsville,AL,www.uah.edu,1,5,12,34.722818,-86.63842,16,12,0.8203,595,590,NULL,27,28,26,NULL,1219,21107,9158,21232,0.7696,50400,39300,43400,44900,50200,0.5733,0.4267
Alabama State University,Montgomery,AL,www.alasu.edu,1,5,12,32.364317,-86.295677,19,13,0.5326,425,430,NULL,18,17,17,NULL,851,18184,8720,15656,0.5725,29400,22200,25200,25700,29400,0.3877,0.6123
The University of Alabama,Tuscaloosa,AL,www.ua.edu/,1,5,13,33.2144,-87.545766,16,16,0.5105,555,565,540,27,28,25,7,1185,26400,9826,24950,0.867,48600,36500,41700,43600,47200,0.458,0.542
Auburn University at Montgomery,Montgomery,AL,www.aum.edu,1,5,12,32.369939,-86.177351,18,12,0.8017,486,509,NULL,22,22,20,NULL,1009,17903,9080,19640,0.652,37700,30600,34500,33300,35500,0.3648,0.6352
Auburn University,Auburn,AL,www.auburn.edu,1,5,13,32.604685,-85.482782,16,15,0.8347,575,588,565,27,28,26,7,1215,25282,10200,27384,0.9052,52900,39900,44100,46800,49700,0.5103,0.4897
Birmingham Southern College,Birmingham,AL,www.bsc.edu/,2,5,12,33.515453,-86.853636,21,11,0.5339,560,560,NULL,27,28,26,NULL,1181,45162,31708,31708,0.8371,47100,31400,35600,39600,44700,0.5381,0.4619
Concordia College Alabama,Selma,AL,www.ccal.edu/,2,5,32,32.42443,-87.023531,22,8,0.5328,420,400,NULL,21,21,18,NULL,942,17603,10320,10320,0.5238,23700,21300,21600,22100,23000,0.559,0.441
Huntingdon College,Montgomery,AL,www.huntingdon.edu,2,5,12,32.350939,-86.285313,22,7,0.5839,510,490,NULL,22,22,21,NULL,1026,32370,24550,24550,0.705,40800,31200,36400,36300,37700,0.5065,0.4935
Jacksonville State University,Jacksonville,AL,www.jsu.edu/,1,5,13,33.822128,-85.766644,18,13,0.8326,495,485,NULL,23,24,21,NULL,1041,20830,7092,13884,0.718,36700,29200,32000,33200,35800,0.4285,0.5715
Judson College,Marion,AL,www.judson.edu,2,5,43,32.630526,-87.316127,21,7,0.6525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28840,16258,16258,0.5606,34400,22100,25300,25500,32000,0.0319,0.9681
University of West Alabama,Livingston,AL,www.uwa.edu,1,5,43,32.59244,-88.186077,18,13,0.7199,NULL,NULL,NULL,21,21,20,NULL,990,17839,8018,14886,0.6451,37300,29800,33300,35700,35700,0.441,0.559
University of Mobile,Mobile,AL,www.umobile.edu,2,5,41,30.793247,-88.128934,22,10,0.5847,470,465,NULL,22,23,20,NULL,1014,31220,19475,19475,0.7713,38000,32100,36300,35800,40100,0.35,0.65
University of Montevallo,Montevallo,AL,www.montevallo.edu,1,5,21,33.10625,-86.865099,19,10,0.743,548,528,533,23,25,21,NULL,1070,22440,10660,21220,0.7881,36300,26600,30700,30800,35600,0.3343,0.6657
University of North Alabama,Florence,AL,www.una.edu,1,5,13,34.80658,-87.680999,18,12,0.6788,506,484,NULL,22,23,21,NULL,1029,15494,7412,13268,0.723,39600,30100,33700,35900,37300,0.4257,0.5743
Oakwood University,Huntsville,AL,www.oakwood.edu,2,5,12,34.756628,-86.661628,22,11,0.4787,476,450,NULL,20,20,19,NULL,928,36064,16720,16720,0.7637,38800,26900,29400,32000,35900,0.4318,0.5682
Samford University,Birmingham,AL,www.samford.edu,2,5,21,33.464578,-86.790932,18,14,0.5954,565,558,555,26,27,24,NULL,1165,40900,27324,27324,0.8795,57000,41600,46500,49200,58100,0.3508,0.6492
University of South Alabama,Mobile,AL,www.southalabama.edu,1,5,12,30.695081,-88.18189,16,16,0.8335,510,518,485,23,24,22,7,1048,18525,7188,14076,0.7107,44100,33900,37300,39300,43300,0.4388,0.5612
Spring Hill College,Mobile,AL,www.shc.edu,2,5,12,30.694751,-88.138199,21,11,0.5177,535,538,NULL,25,25,23,NULL,1116,44970,32468,32468,0.7262,49400,37000,36000,39400,46600,0.3967,0.6033
Stillman College,Tuscaloosa,AL,www.stillman.edu,2,5,13,33.199228,-87.585242,21,8,0.5901,448,424,NULL,17,16,16,NULL,811,26185,15865,15865,0.6687,27900,23100,23800,28700,26700,0.5398,0.4602
Troy University,Troy,AL,www.troy.edu,1,5,41,31.800128,-85.950191,18,16,0.4414,NULL,NULL,NULL,23,23,21,NULL,1050,17354,7564,14092,0.7514,38800,32500,35900,37100,38800,0.3884,0.6116
Tuskegee University,Tuskegee,AL,www.tuskegee.edu,2,5,32,32.431021,-85.710315,20,14,0.4922,455,465,NULL,22,20,20,NULL,978,32853,19570,19570,0.7178,41600,31500,33900,37100,40100,0.4258,0.5742
University of Arkansas at Little Rock,Little Rock,AR,ualr.edu/www/,1,5,12,34.726644,-92.341835,17,12,0.5928,470,510,455,23,23,22,NULL,1048,22521,7432,17764,0.7109,37600,32200,33400,34300,37200,0.4066,0.5934
Lyon College,Batesville,AR,www.lyon.edu,2,5,33,35.778934,-91.628115,21,8,0.6142,505,528,473,25,25,24,NULL,1109,33605,24300,24300,0.7414,41800,31500,36200,35900,40000,0.529,0.471
University of Arkansas,Fayetteville,AR,www.uark.edu,1,5,13,36.06153,-94.178214,15,16,0.6204,555,565,NULL,26,27,25,NULL,1155,20350,8210,20300,0.8284,49100,38000,40800,44500,47200,0.4829,0.5171
University of Arkansas at Pine Bluff,Pine Bluff,AR,www.uapb.edu,1,5,13,34.242192,-92.021263,22,10,0.3868,410,427,411,19,18,18,NULL,886,15409,6178,11908,0.6223,30300,23400,25800,26300,30900,0.4559,0.5441
Arkansas State University-Main Campus,Jonesboro,AR,www2.astate.edu,1,5,13,35.842779,-90.680478,18,13,0.7239,460,520,445,24,25,23,NULL,1088,19359,7720,13480,0.7454,35600,30400,30600,31800,35100,0.4276,0.5724
Arkansas Tech University,Russellville,AR,www.atu.edu,1,5,33,35.295227,-93.13233,18,13,0.8626,495,535,495,22,22,21,NULL,1010,16518,5862,10878,0.6739,37000,30200,32200,33500,36500,0.444,0.556
University of Central Arkansas,Conway,AR,www.uca.edu,1,5,13,35.078196,-92.45931,18,13,0.9426,490,515,475,23,24,22,NULL,1049,18354,7889,13806,0.6991,40400,31000,34400,36800,39000,0.4131,0.5869
Central Baptist College,Conway,AR,www.cbc.edu,2,5,13,35.084574,-92.444102,22,6,0.5697,445,500,450,21,21,21,NULL,985,21616,13800,13800,0.7105,35200,32700,34600,37100,38200,0.5406,0.4594
Harding University,Searcy,AR,www.harding.edu,2,5,32,35.249605,-91.729008,18,14,0.9912,545,540,NULL,25,26,24,NULL,1131,26484,17040,17040,0.8194,43600,33500,35900,39300,41500,0.4488,0.5512
Henderson State University,Arkadelphia,AR,www.hsu.edu,1,5,32,34.127792,-93.060313,19,13,0.6278,485,495,NULL,21,22,21,NULL,989,18679,7860,14220,0.5974,37900,28800,32400,34000,37300,0.4476,0.5524
Hendrix College,Conway,AR,www.hendrix.edu,2,5,13,35.09972,-92.442021,21,11,0.8282,600,600,NULL,28,27,27,NULL,1244,52536,39290,39290,0.8667,46400,28100,35000,36500,41200,0.4508,0.5492
John Brown University,Siloam Springs,AR,www.jbu.edu,2,5,32,36.191077,-94.559088,19,11,0.6978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34776,23588,23588,0.8449,54300,43700,46600,50400,54500,0.4328,0.5672
Ouachita Baptist University,Arkadelphia,AR,www.obu.edu,2,5,32,34.125045,-93.052442,21,11,0.7061,525,540,NULL,25,25,24,NULL,1112,32560,23320,23320,0.7583,41900,29400,34100,38500,39500,0.4797,0.5203
University of the Ozarks,Clarksville,AR,www.ozarks.edu,2,5,33,35.477785,-93.467924,22,8,0.8892,495,520,460,23,23,22,NULL,1061,35438,24470,24470,0.6792,38300,29400,34000,32400,34000,0.4723,0.5277
Williams Baptist College,Walnut Ridge,AR,www.wbcoll.edu,2,5,42,36.126825,-90.939876,22,8,0.7049,425,495,NULL,21,22,20,NULL,983,23161,14360,14360,0.5844,34400,26600,29400,31400,35200,0.4626,0.5374
Southern Arkansas University Main Campus,Magnolia,AR,WWW.SAUMAG.EDU,1,5,33,33.291195,-93.235087,19,11,0.7142,475,490,NULL,21,21,21,NULL,989,18887,7736,11186,0.6292,38100,31100,32400,33200,38700,0.435,0.565
University of Arkansas-Fort Smith,Fort Smith,AR,uafs.edu/,1,5,13,35.385345,-94.374073,22,12,0.5629,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13983,4727,10511,0.6612,33500,28800,30200,30400,32200,0.4329,0.5671
Arizona State University-Tempe,Tempe,AZ,www.asu.edu/,1,6,12,33.422247,-111.934629,15,15,0.8433,565,580,NULL,25,25,26,NULL,1145,22312,10157,24503,0.8609,52100,39400,43300,46600,50400,0.5618,0.4382
University of Arizona,Tucson,AZ,www.arizona.edu,1,6,11,32.232071,-110.950769,15,15,0.7462,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24617,10957,29421,0.8189,53200,38100,43500,46200,49200,0.4788,0.5212
Embry-Riddle Aeronautical University-Prescott,Prescott,AZ,www.erau.edu,2,6,41,34.615678,-112.452285,22,10,0.8016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46174,31648,31648,0.8217,65700,49700,54700,59300,61400,0.7757,0.2243
Grand Canyon University,Phoenix,AZ,www.gcu.edu,3,6,11,33.512172,-112.129917,17,15,0.5757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30945,17050,17050,0.6236,50800,43100,50500,51800,51100,0.2487,0.7513
Northern Arizona University,Flagstaff,AZ,nau.edu/,1,6,13,35.180095,-111.657653,16,16,0.8099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22561,9990,22510,0.7364,43400,34700,37000,37900,41900,0.4238,0.5762
Prescott College,Prescott,AZ,www.prescott.edu,2,6,13,34.5445,-112.476509,20,6,0.6873,545,503,503,24,25,23,NULL,1073,41256,26415,26415,0.675,34200,27900,29100,30000,34100,0.4097,0.5903
Arizona Christian University,Phoenix,AZ,www.arizonachristian.edu,2,6,11,33.595117,-112.026211,22,7,0.5673,485,480,NULL,22,22,22,NULL,988,33945,22466,22466,0.7222,32400,26700,29000,32800,28600,0.5758,0.4242
University of Advancing Technology,Tempe,AZ,www.uat.edu,3,6,12,33.377712,-111.976087,28,8,0.8345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32809,21150,21150,0.5794,53500,41300,41200,47300,49100,0.8457,0.1543
Chamberlain College of Nursing-Arizona,Phoenix,AZ,www.chamberlain.edu,3,6,11,33.56573,-112.104421,26,6,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34098,17280,17280,0.8,58000,65000,53600,57300,57300,0.1373,0.8627
Art Center College of Design,Pasadena,CA,www.artcenter.edu,2,8,12,34.170844,-118.186901,30,9,0.809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57738,37830,37830,0.764,60800,47400,46600,53500,54700,0.5044,0.4956
Azusa Pacific University,Azusa,CA,www.apu.edu,2,8,21,34.130865,-117.88795,17,14,0.8183,515,515,505,23,23,23,8,1037,45472,33096,33096,0.8496,53300,43600,48200,47600,51700,0.3535,0.6465
Biola University,La Mirada,CA,www.biola.edu,2,8,21,33.904823,-118.017342,17,14,0.754,555,555,550,25,25,24,NULL,1122,46162,33322,33322,0.87,46700,35000,41700,42700,44400,0.3728,0.6272
Brooks Institute,Ventura,CA,www.brooks.edu,3,8,21,34.33851,-119.295231,30,6,0.9912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32323,20112,20112,0.8182,34300,26800,28900,31700,34100,0.4964,0.5036
California Baptist University,Riverside,CA,www.calbaptist.edu,2,8,11,33.928569,-117.42587,18,13,0.7967,485,485,475,21,21,21,NULL,976,39523,29422,29422,0.8252,43800,36900,39500,39800,43100,0.3672,0.6328
California College of the Arts,San Francisco,CA,www.cca.edu,2,8,11,37.76723,-122.399941,30,9,0.6369,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55398,41942,41942,0.8017,45500,32000,33600,38800,45000,0.381,0.619
California Institute of Technology,Pasadena,CA,www.caltech.edu,2,8,12,34.139275,-118.12574,15,10,0.0883,765,785,760,35,35,36,NULL,1545,58755,43362,43362,0.9717,90300,85500,66900,80500,94800,0.6358,0.3642
California Lutheran University,Thousand Oaks,CA,www.callutheran.edu/,2,8,12,34.225551,-118.879467,18,13,0.6097,550,550,545,25,24,24,NULL,1109,50425,37140,37140,0.8296,55500,38100,45300,48000,54600,0.4437,0.5563
California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,calpoly.edu,1,8,23,35.29889,-120.65856,18,16,0.3089,595,630,NULL,28,28,29,NULL,1234,24218,8918,20078,0.9257,67400,47800,54800,59900,61800,0.5409,0.4591
Alliant International University-San Diego,San Diego,CA,www.alliant.edu,2,8,11,32.897056,-117.094398,17,9,0.3855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30066,16350,16350,0.8333,60600,56100,54200,56200,55200,0.411,0.589
California State University-Bakersfield,Bakersfield,CA,www.csub.edu,1,8,11,35.350005,-119.104711,18,12,0.706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15975,6792,17952,0.7317,47700,35400,41400,43800,47200,0.3892,0.6108
California State University-Stanislaus,Turlock,CA,www.csustan.edu,1,8,23,37.52577,-120.852511,18,12,0.7272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16190,6686,17846,0.8467,45100,33200,38600,39300,43500,0.3582,0.6418
California State University-San Bernardino,San Bernardino,CA,www.csusb.edu,1,8,12,34.182987,-117.322508,18,15,0.8445,440,450,NULL,18,17,19,NULL,884,16206,6550,17710,0.8762,46100,34600,40500,40600,45500,0.3876,0.6124
California State Polytechnic University-Pomona,Pomona,CA,www.cpp.edu,1,8,21,34.054273,-117.819019,18,15,0.5187,515,555,NULL,24,23,25,NULL,1074,19042,6904,18064,0.8883,54400,38200,45200,47800,52500,0.563,0.437
California State University-Chico,Chico,CA,www.csuchico.edu,1,8,13,39.728003,-121.846333,18,15,0.7096,495,495,NULL,22,21,21,NULL,996,21715,7002,18162,0.8739,50300,37400,42900,45900,47700,0.4785,0.5215
California State University-Dominguez Hills,Carson,CA,www.csudh.edu,1,8,13,33.86524,-118.259316,18,15,0.4234,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12399,6139,17299,0.7966,45400,35600,40900,41500,45500,0.363,0.637
California State University-Fresno,Fresno,CA,www.csufresno.edu,1,8,11,36.814477,-119.748258,17,15,0.594,450,460,NULL,19,18,20,NULL,910,16316,6299,17459,0.8301,46600,34300,38700,39800,45600,0.4276,0.5724
California State University-Fullerton,Fullerton,CA,www.fullerton.edu,1,8,21,33.883627,-117.885349,17,15,0.4447,500,525,NULL,22,21,22,NULL,1021,15627,6315,17475,0.8856,49000,36100,41200,43400,47700,0.4472,0.5528
California State University-East Bay,Hayward,CA,www.csueastbay.edu,1,8,12,37.65707,-122.058073,18,15,0.7031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19793,6564,17724,0.8057,55000,41700,47000,48000,52700,0.3782,0.6218
California State University-Long Beach,Long Beach,CA,www.csulb.edu,1,8,11,33.782752,-118.1123,18,15,0.3546,515,540,NULL,23,22,23,NULL,1054,17779,6452,17612,0.899,50400,36500,42600,44100,48300,0.4361,0.5639
California State University-Los Angeles,Los Angeles,CA,www.calstatela.edu,1,8,11,34.066927,-118.168965,18,15,0.6107,435,445,NULL,18,17,19,NULL,871,13479,6348,17508,0.839,46100,35700,40300,41700,45900,0.4153,0.5847
California State University-Northridge,Northridge,CA,www.csun.edu,1,8,11,34.23671,-118.526817,18,15,0.5286,455,460,NULL,19,18,20,NULL,914,18665,6549,17709,0.7723,47100,34300,39700,41600,45500,0.4587,0.5413
California State University-Sacramento,Sacramento,CA,www.csus.edu,1,8,11,38.55745,-121.42194,18,15,0.7265,465,475,NULL,20,19,21,NULL,937,18241,6648,17808,0.827,49900,38100,43000,45600,48100,0.4366,0.5634
University of California-Berkeley,Berkeley,CA,www.berkeley.edu,1,8,12,37.871969,-122.260423,15,16,0.1602,665,705,685,32,32,31,NULL,1382,33020,12972,35850,0.9609,74000,51200,57600,62500,72600,0.4788,0.5212
University of California-Davis,Davis,CA,www.ucdavis.edu,1,8,23,38.539895,-121.751958,15,16,0.4037,575,630,600,28,28,28,NULL,1226,32638,13896,36774,0.9317,66000,41700,49900,53700,62900,0.4238,0.5762
University of California-Irvine,Irvine,CA,www.uci.edu/,1,8,12,33.648434,-117.841248,15,16,0.3742,540,620,565,26,27,27,NULL,1168,29759,13179,36057,0.9222,60600,39600,47700,51500,57700,0.461,0.539
University of California-Los Angeles,Los Angeles,CA,www.ucla.edu/,1,8,11,34.068892,-118.443901,15,16,0.1856,645,680,665,30,31,31,NULL,1330,32074,12705,35583,0.9685,72600,47000,54900,58800,65900,0.4432,0.5568
University of California-Riverside,Riverside,CA,WWW.UCR.EDU,1,8,11,33.97588,-117.331098,15,16,0.5829,545,585,555,25,24,25,NULL,1128,30174,13407,36285,0.8966,51100,34200,40600,43500,49300,0.4831,0.5169
University of California-San Diego,La Jolla,CA,www.ucsd.edu,1,8,11,32.876598,-117.237793,15,16,0.3329,615,695,645,30,30,31,NULL,1313,30092,13427,36305,0.946,69400,41700,51400,55200,63800,0.5249,0.4751
University of California-Santa Barbara,Santa Barbara,CA,www.ucsb.edu,1,8,22,34.416281,-119.846404,15,16,0.3634,595,640,615,29,29,28,NULL,1253,33826,13865,36743,0.9239,58200,38100,46000,49600,54900,0.4746,0.5254
University of California-Santa Cruz,Santa Cruz,CA,www.ucsc.edu/,1,8,13,36.997258,-122.067993,15,17,0.5572,550,580,555,26,26,26,NULL,1149,33036,13397,36275,0.8895,49300,33400,38600,42400,46700,0.4722,0.5278
California Institute of the Arts,Valencia,CA,www.calarts.edu,2,8,21,34.393337,-118.567303,30,11,0.2442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57704,42260,42260,0.8663,46100,33000,38700,42400,48200,0.4271,0.5729
The California Maritime Academy,Vallejo,CA,https://www.csum.edu,1,8,12,38.069061,-122.231551,22,11,0.667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21102,6536,17696,0.8291,89600,71900,72300,74700,82000,0.8606,0.1394
Chapman University,Orange,CA,www.chapman.edu,2,8,12,33.793678,-117.851481,18,13,0.4704,595,605,610,27,28,27,9,1210,58948,45393,45393,0.9112,52200,42900,48000,48500,51800,0.404,0.596
Concordia University-Irvine,Irvine,CA,www.cui.edu,2,8,12,33.6535,-117.81063,18,13,0.8608,510,520,500,23,23,22,NULL,1038,42472,30640,30640,0.7855,47700,36200,40100,41400,43400,0.3646,0.6354
San Diego Christian College,Santee,CA,www.sdcc.edu,2,8,21,32.84281,-116.978151,22,7,0.555,495,480,485,22,21,20,7,992,39364,27090,27090,0.7253,37000,28300,32700,35100,37000,0.4979,0.5021
Claremont McKenna College,Claremont,CA,www.cmc.edu,2,8,21,34.102323,-117.706593,21,11,0.1077,705,730,720,32,32,32,NULL,1419,62010,47395,47395,0.9614,92600,58700,66800,70200,76900,0.5189,0.4811
Cogswell College,San Jose,CA,www.cogswell.edu,3,8,11,37.413664,-121.940553,22,7,0.438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28968,16160,16160,0.863,65800,40400,57800,53200,52200,0.7545,0.2455
Dominican University of California,San Rafael,CA,www.dominican.edu,2,8,13,37.980014,-122.514654,19,10,0.8092,520,525,525,23,23,23,NULL,1047,57579,41730,41730,0.8164,58400,49800,53700,54500,59800,0.2604,0.7396
Fashion Institute of Design & Merchandising-Los Angeles,Los Angeles,CA,www.fidm.edu,3,8,11,34.044209,-118.25993,30,9,0.5178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43876,29930,29930,0.9597,41800,33200,35600,36400,38200,0.1038,0.8962
Fashion Institute of Design & Merchandising-San Francisco,San Francisco,CA,WWW.FIDM.EDU,3,8,11,37.786324,-122.406503,29,6,0.5388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43339,29930,29930,0.8947,41800,33200,35600,36400,38200,0.0778,0.9222
Fresno Pacific University,Fresno,CA,www.fresno.edu,2,8,11,36.725279,-119.731953,18,10,0.6662,510,500,473,22,21,21,NULL,1010,35508,26638,26638,0.8095,41300,33400,36500,38700,40700,0.3121,0.6879
Harvey Mudd College,Claremont,CA,https://www.hmc.edu,2,8,21,34.106137,-117.710594,21,8,0.1425,724,770,720,34,35,34,9,1500,63860,48594,48594,0.9677,78900,70600,68100,82100,79700,0.5349,0.4651
Holy Names University,Oakland,CA,www.hnu.edu,2,8,11,37.802654,-122.18717,19,8,0.5706,435,448,NULL,19,17,20,NULL,885,48896,34488,34488,0.7176,53300,44000,52600,50700,54500,0.3739,0.6261
Humboldt State University,Arcata,CA,www.humboldt.edu,1,8,33,40.8741,-124.0814,19,13,0.7655,500,485,NULL,21,21,21,NULL,986,22287,7171,18331,0.7411,38600,27800,32000,33800,37200,0.4588,0.5412
Life Pacific College,San Dimas,CA,www.lifepacific.edu,2,8,21,34.089421,-117.830997,24,8,0.6633,470,441,461,19,18,18,7,903,23926,12860,12860,0.5111,33500,26700,27700,28300,34300,0.4656,0.5344
University of La Verne,La Verne,CA,www.laverne.edu/,2,8,21,34.10086,-117.772634,17,13,0.4656,505,510,495,22,21,22,NULL,1014,47935,36744,36744,0.8625,54100,40800,46200,44900,54700,0.4267,0.5733
Laguna College of Art and Design,Laguna Beach,CA,www.lcad.edu,2,8,41,33.561448,-117.772564,30,6,0.5847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42689,27300,27300,0.7612,46400,29100,33300,33600,41900,0.3978,0.6022
La Sierra University,Riverside,CA,www.lasierra.edu,2,8,11,33.908834,-117.497071,20,10,0.4064,460,475,465,20,20,19,NULL,934,40702,29895,29895,0.7688,46000,37400,42400,46000,49300,0.4202,0.5798
The Master's College and Seminary,Santa Clarita,CA,www.masters.edu,2,8,21,34.38214,-118.517422,20,11,0.7588,550,540,535,25,25,23,NULL,1103,40755,29860,29860,0.8617,47800,33600,39000,43100,43900,0.5474,0.4526
Loyola Marymount University,Los Angeles,CA,www.lmu.edu,2,8,11,33.970633,-118.415655,18,14,0.5271,590,610,598,28,29,27,9,1218,57016,41597,41597,0.8984,64400,47700,52300,59700,60300,0.426,0.574
Menlo College,Atherton,CA,www.menlo.edu,2,8,21,37.452906,-122.181444,29,8,0.4506,488,509,488,21,21,22,NULL,995,52454,37520,37520,0.7985,56500,35700,43300,46400,57000,0.5914,0.4086
Mills College,Oakland,CA,www.mills.edu,2,8,11,37.782639,-122.18789,18,11,0.7614,585,550,565,26,NULL,NULL,NULL,1152,56336,42918,42918,0.7113,46500,38600,37400,37700,46200,0,1
Mount Saint Mary's University,Los Angeles,CA,www.msmu.edu,2,8,11,34.082112,-118.480471,19,9,0.783,460,455,470,18,NULL,NULL,NULL,902,48372,34826,34826,0.7724,57000,52400,55900,57000,57100,0.0666,0.9334
Musicians Institute,Hollywood,CA,www.mi.edu,3,8,11,34.101527,-118.33783,30,9,0.945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39168,23985,23985,0.6522,32200,24500,30800,31200,29500,0.7962,0.2038
Notre Dame de Namur University,Belmont,CA,www.ndnu.edu,2,8,21,37.517501,-122.284618,18,10,0.7771,475,470,465,19,19,20,7,932,47565,31822,31822,0.75,53500,48200,49200,54000,55100,0.3331,0.6669
Occidental College,Los Angeles,CA,www.oxy.edu,2,8,11,34.126224,-118.210783,21,11,0.4204,645,655,655,29,31,29,9,1300,63363,47522,47522,0.9252,54600,37600,40800,44700,52700,0.4459,0.5541
Otis College of Art and Design,Los Angeles,CA,www.otis.edu,2,8,11,33.956607,-118.416615,30,9,0.6648,495,515,NULL,22,NULL,NULL,NULL,1010,53439,40490,40490,0.7875,51500,35500,44400,43800,48300,0.3284,0.6716
Hope International University,Fullerton,CA,www.hiu.edu,2,8,21,33.87616,-117.88573,19,10,0.31,447,452,446,19,17,18,NULL,896,38119,27130,27130,0.8088,41100,31000,36800,35600,39200,0.4498,0.5502
Pacific Union College,Angwin,CA,www.puc.edu,2,8,41,38.57409,-122.449639,21,11,0.4744,490,505,495,23,24,22,NULL,1017,39564,28131,28131,0.7866,54200,43300,49100,52200,52200,0.4371,0.5629
University of the Pacific,Stockton,CA,www.pacific.edu,2,8,11,37.980624,-121.307296,17,13,0.549,569,607,575,27,26,27,NULL,1185,54032,41342,41342,0.8595,80600,61000,73700,74300,78100,0.4842,0.5158
Pepperdine University,Malibu,CA,www.pepperdine.edu/,2,8,21,34.041912,-118.707677,17,14,0.3546,600,625,610,28,29,27,NULL,1234,61164,46692,46692,0.9246,71400,59100,61700,67300,72100,0.4089,0.5911
Pitzer College,Claremont,CA,www.pitzer.edu,2,8,21,34.103408,-117.705939,21,11,0.1302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61416,47020,47020,0.9011,49500,33600,34100,39400,43900,0.4219,0.5781
Point Loma Nazarene University,San Diego,CA,www.pointloma.edu,2,8,11,32.713295,-117.251204,18,11,0.6953,555,560,555,26,26,25,NULL,1135,44198,31406,31406,0.845,52300,43200,44100,45700,49700,0.3617,0.6383
Pomona College,Claremont,CA,www.pomona.edu,2,8,21,34.098298,-117.711944,21,11,0.1219,730,730,735,33,34,32,NULL,1454,59730,45832,45832,0.9848,70300,40000,51000,56300,58600,0.4936,0.5064
University of Redlands,Redlands,CA,www.redlands.edu,2,8,13,34.063571,-117.163847,18,13,0.7309,550,550,NULL,25,25,24,NULL,1110,57347,43186,43186,0.8746,56000,42200,48000,47900,54400,0.4305,0.5695
San Diego State University,San Diego,CA,www.sdsu.edu,1,8,11,32.77525,-117.071228,16,15,0.3448,545,565,NULL,25,24,25,NULL,1115,20631,6866,18026,0.8779,52000,38300,44400,46400,50100,0.4503,0.5497
University of San Diego,San Diego,CA,www.sandiego.edu,2,8,11,32.77142,-117.188721,17,13,0.4625,605,620,610,28,29,28,9,1243,57593,42908,42908,0.8982,66300,51400,57000,60400,60300,0.448,0.552
San Francisco Art Institute,San Francisco,CA,www.sfai.edu,2,8,11,37.803575,-122.417,30,7,0.9508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58010,40096,40096,0.6944,32600,27600,26300,29800,30200,0.4292,0.5708
San Francisco State University,San Francisco,CA,www.sfsu.edu,1,8,11,37.721345,-122.477905,17,15,0.6597,490,500,NULL,21,21,21,NULL,990,19998,6468,17628,0.836,51900,38200,43300,44900,48700,0.4357,0.5643
